Sample,Sim_Id,Prevalence,AgeBin,NationalARTPrevalence,Count,NationalARTPrevalence--Beta-beta,NationalARTPrevalence--Beta-alpha,Gender,Year
42,aa62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8457588827274595,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
42,aa62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8035520115984052,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.20384615384615384,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.43821742066171504,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.2353535353535353,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.342983514274226,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.5393788819875777,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.3262688232013385,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.5916561314791403,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7913223140495868,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7705382436260623,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7056256062075654,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8502516778523491,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
41,ac62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8013245033112583,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.2172859450726979,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.4499374217772215,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.2317845828933474,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.3406754772393539,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.5400095831336847,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.3264367816091954,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.6352357320099256,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8041335453100159,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7729240456513183,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7353641123274631,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8435470779220781,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
40,ad62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8236893203883495,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.22290076335877865,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.4644138755980861,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.2350472193074501,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.3608617594254937,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.5353584447144593,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.32869565217391306,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.589171974522293,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.8211602043883378,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.7718253968253969,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.7197149643705463,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.8502750050926869,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
59,b162c1c8-13b6-e811-a2c0-c4346bcb7275,0.8302934179222841,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.2061742006615215,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.4492319220681904,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.20132180986273512,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.32300683371298405,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.5175483214649034,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.2818361303060217,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.5869894099848714,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.7971233913701741,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.7350825222175201,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.6984216459977453,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.8418604651162791,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
58,b262c1c8-13b6-e811-a2c0-c4346bcb7275,0.7875222816399287,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.21857304643261607,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.4805922368947579,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.2307692307692308,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.3409703504043127,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.5676229508196722,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.32699228791773777,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.6043613707165109,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.8111066072152412,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.7470198675496689,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.7169005491153142,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.8459657701711492,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
57,b362c1c8-13b6-e811-a2c0-c4346bcb7275,0.8002842928216063,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.2035398230088496,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.44207041829671984,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.2695139911634757,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.3371150729335494,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.5417745351847494,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.28701716738197425,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.5907514450867052,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.8021486123545211,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.8019915741095366,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.7238617200674536,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.8537944284341978,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
56,b562c1c8-13b6-e811-a2c0-c4346bcb7275,0.8082881487219209,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.21115173674588664,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.4458483754512636,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.22055785123966945,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.34845443596949016,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.5273279352226721,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.3058823529411765,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.6452476572958501,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.799229152067274,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.7680345572354211,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.7420020639834881,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.849583955621933,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
55,b662c1c8-13b6-e811-a2c0-c4346bcb7275,0.7889009793253536,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.2159090909090909,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.4607843137254902,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.2035,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.3451683748169839,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.5326584719209448,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.31180722891566265,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.6348645465253239,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.7959442332065906,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.7349587101848211,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.7365988909426987,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.8626428714658111,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
54,b762c1c8-13b6-e811-a2c0-c4346bcb7275,0.8040540540540541,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.22207357859531773,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.4796176553275232,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.2244589833920483,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.36833904643191023,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.5739130434782609,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.3248053392658509,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.6434184675834971,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.8021857923497268,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.7754949570414643,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.7170195439739414,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.8602150537634409,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
53,b862c1c8-13b6-e811-a2c0-c4346bcb7275,0.8259576050576423,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.19845644983461966,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.3996840442338073,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.20511508951406648,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.32364532019704434,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.4973125159969286,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.2539447731755424,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.6140939597315436,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.7711832773422919,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.739186295503212,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.7044871794871795,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.8365644724977457,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
52,b962c1c8-13b6-e811-a2c0-c4346bcb7275,0.7685921826357661,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.2152899824253076,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.4327369118621603,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.2131230925737538,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.31495759444872784,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.4828815977175464,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.2713541666666667,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.5932885906040268,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.791817881887166,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7597609561752988,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7223575255723331,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8499054025646415,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
51,ba62c1c8-13b6-e811-a2c0-c4346bcb7275,0.808185053380783,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.2264302981466559,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.4340783932620667,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.2565687789799073,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.3394529786436868,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.5269183922046285,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.329803328290469,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.6198044009779952,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7991113932085052,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7743111831442464,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7166831194471865,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8504615384615385,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
50,bb62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8146411828344753,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.19750519750519752,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.4307060141949944,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.21264940239043825,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.3151515151515151,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.5430080482897385,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.3182503770739065,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.6177847113884556,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8017492711370262,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7453493178999586,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7249455337690632,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8400175323252246,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
49,bc62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8037416166607836,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.2196307094266278,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.4282807731434384,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.20675944333996024,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.34724931720639873,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.5262626262626262,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.2971485742871436,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.6007905138339921,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7892207346378304,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7542441390460792,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7175112895132966,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8422259274697791,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
48,bd62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7918337586584032,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.22333000997008973,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.4449415003441156,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.2523316062176166,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.345945945945946,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.5272587663168672,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.30069555912252544,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.6098226466575716,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8058114812189936,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7666258669930641,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7162162162162162,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.8485634046230287,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
47,be62c1c8-13b6-e811-a2c0-c4346bcb7275,0.7940512048192772,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
46,bf62c1c8-13b6-e811-a2c0-c4346bcb7275,0.20417422867513613,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
46,bf62c1c8-13b6-e811-a2c0-c4346bcb7275,0.4442638934026649,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
46,bf62c1c8-13b6-e811-a2c0-c4346bcb7275,0.22814070351758794,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
46,bf62c1c8-13b6-e811-a2c0-c4346bcb7275,0.3329662261380323,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
46,bf62c1c8-13b6-e811-a2c0-c4346bcb7275,0.5154764806239337,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
46,bf62c1c8-13b6-e811-a2c0-c4346bcb7275,0.28267326732673265,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
46,bf62c1c8-13b6-e811-a2c0-c4346bcb7275,0.5814569536423841,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
