Sample,Sim_Id,Prevalence,AgeBin,NationalARTPrevalence,Count,NationalARTPrevalence--Beta-beta,NationalARTPrevalence--Beta-alpha,Gender,Year
152,913ed11a-1db6-e811-a2c0-c4346bcb7275,0.4516358463726885,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
152,913ed11a-1db6-e811-a2c0-c4346bcb7275,0.2303370786516854,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
152,913ed11a-1db6-e811-a2c0-c4346bcb7275,0.3353775392870832,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
152,913ed11a-1db6-e811-a2c0-c4346bcb7275,0.5604229607250756,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
152,913ed11a-1db6-e811-a2c0-c4346bcb7275,0.2850418410041841,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
152,913ed11a-1db6-e811-a2c0-c4346bcb7275,0.6081871345029239,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
152,913ed11a-1db6-e811-a2c0-c4346bcb7275,0.7918567918567918,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
152,913ed11a-1db6-e811-a2c0-c4346bcb7275,0.7372986369268897,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
152,913ed11a-1db6-e811-a2c0-c4346bcb7275,0.7033132530120482,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
152,913ed11a-1db6-e811-a2c0-c4346bcb7275,0.8482216708023159,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
152,913ed11a-1db6-e811-a2c0-c4346bcb7275,0.8014291086874765,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.22082931533269048,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.4759667509938562,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.22349427575908407,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.35073151443258205,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.5490729295426452,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.3134615384615385,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.5960170697012802,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.7993043478260871,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.7603993344425957,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.7249742002063984,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.8430291896305369,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
150,953ed11a-1db6-e811-a2c0-c4346bcb7275,0.8018239214310768,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.212253829321663,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.4359861591695502,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.22469280280866,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.3239503816793893,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.496825834943417,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.2837696335078534,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.5448079658605974,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.8024439918533605,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.7541463414634146,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.715008431703204,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.8390444015444015,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
149,963ed11a-1db6-e811-a2c0-c4346bcb7275,0.7919266055045872,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.20105124835742444,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.4317663167503423,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.18602091359383602,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.3145951521402785,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.5152112676056338,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.27491236855282924,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.6048526863084922,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7865523465703971,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7232267037552156,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7247990105132962,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.8409483823166214,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
148,9a3ed11a-1db6-e811-a2c0-c4346bcb7275,0.78040786598689,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.23984891406987724,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.4780505952380952,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.2315950920245399,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.3487092678798138,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.5352986811481769,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.306576903158985,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.5708154506437768,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7855061908230153,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7528230865746549,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.700955593029792,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.8479737130339541,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
146,9f3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7998552298226566,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.2228855721393035,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.4535211267605634,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.2605233219567691,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.3353344768439108,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.5400593471810089,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.291368884002199,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.6056149732620321,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.8180433955081843,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7671040299906279,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7299270072992701,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.8495821727019499,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
147,9c3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7805714285714286,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.22604951560818085,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.4407283537718321,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.1789087093389297,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.33559898045879355,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.5244171779141105,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.2634069400630915,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.6192660550458715,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.7955073586367157,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.7011784511784511,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.7183939229517091,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.8533793996976895,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
145,a23ed11a-1db6-e811-a2c0-c4346bcb7275,0.7876934148974452,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.2273972602739726,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.4670035671819263,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.2283080260303688,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.34279986635482795,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.5381679389312977,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.3202416918429003,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.5974304068522484,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.8050314465408805,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.7930607187112764,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.7156196943972836,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.8559629331184528,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
144,a43ed11a-1db6-e811-a2c0-c4346bcb7275,0.8309120258272801,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.1853997682502897,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.4576149425287357,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.2448210922787194,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.32010135135135137,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.5128782195548888,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.28615115771079075,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.5955555555555555,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.7841035120147875,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.7729709035222052,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.7183939229517091,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.8397077782552643,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
143,a73ed11a-1db6-e811-a2c0-c4346bcb7275,0.7815831987075929,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.2431800467653936,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.4729335494327391,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.2311635058944131,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.3607407407407408,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.5528127225255163,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.3392094017094017,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.6548974943052391,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.8026905829596412,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7604081632653061,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7190957190957191,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.8555031768805083,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
142,aa3ed11a-1db6-e811-a2c0-c4346bcb7275,0.8226565327542527,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.20378457059679767,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.4488448844884488,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.2447368421052632,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.3568147013782542,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.5445168295331162,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.31554524361948955,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.5831702544031311,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7969762419006479,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7493806771263418,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7008491182233834,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.8428295509415741,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
141,ab3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7871270533020449,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.20197486535008974,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.4431706518178841,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.2371031746031746,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.337000366703337,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.5371333964049196,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.2987080103359173,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.6323353293413174,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7904610492845787,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7675765095119934,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.7409695817490495,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.852139303482587,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
140,ae3ed11a-1db6-e811-a2c0-c4346bcb7275,0.8024646611090975,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.22123893805309736,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.455581947743468,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.1779806046776954,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.33509793541556376,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.5373303167420814,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.2856410256410256,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.6156462585034014,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.8031730292513634,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.7034774436090225,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.7051691129546905,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.8443083205717202,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
159,c53ed11a-1db6-e811-a2c0-c4346bcb7275,0.7818115144847818,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.2128205128205128,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.4019066733567486,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.23760092272203,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.303014553014553,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.4879953717095748,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.2582710779082177,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.5783972125435539,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.7790281329923273,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.7507317073170732,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.7226415094339622,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.8539354187689203,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
158,c73ed11a-1db6-e811-a2c0-c4346bcb7275,0.7818664643399089,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.19837232960325532,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.4173553719008264,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.1935846933033202,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.3278236914600551,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.4940755028933591,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.30500268961807425,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.6168359941944848,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.7877323420074349,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.7299596954769368,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.7122425629290617,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.8460977388767323,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
157,c83ed11a-1db6-e811-a2c0-c4346bcb7275,0.8011385199240987,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
156,c93ed11a-1db6-e811-a2c0-c4346bcb7275,0.2211404728789986,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
156,c93ed11a-1db6-e811-a2c0-c4346bcb7275,0.4259259259259259,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
156,c93ed11a-1db6-e811-a2c0-c4346bcb7275,0.18093049971280872,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
156,c93ed11a-1db6-e811-a2c0-c4346bcb7275,0.3359872611464968,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
156,c93ed11a-1db6-e811-a2c0-c4346bcb7275,0.4972132590202406,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
156,c93ed11a-1db6-e811-a2c0-c4346bcb7275,0.2488526262111168,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
156,c93ed11a-1db6-e811-a2c0-c4346bcb7275,0.5802238805970149,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
156,c93ed11a-1db6-e811-a2c0-c4346bcb7275,0.7840420449116101,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
156,c93ed11a-1db6-e811-a2c0-c4346bcb7275,0.7106060606060606,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
156,c93ed11a-1db6-e811-a2c0-c4346bcb7275,0.7108280254777071,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
